experiment,participant_id,prompt_idx,response,label,label_text,group,group_text,top1,avgk_set,conformal_marginal_set,conformal_conditional_set
conditional,573,317,7,7,Disgust,1.0,Female,7,7,7,7
conditional,573,152,4,4,Sad,0.0,Male,4,4,4,2 4
conditional,573,283,1,1,Neutral,0.0,Male,1,1 2,1 2,1 2 4
conditional,573,214,8,8,Surprised,0.0,Male,8,3 6 8,3 6 8,3 6 8
conditional,573,290,3,3,Happy,1.0,Female,6,3 6,3 4 6,3 6
conditional,573,209,2,2,Calm,1.0,Female,2,2,2,2
conditional,573,252,3,3,Happy,0.0,Male,3,3 4 6 8,3 6 8,3 6 8
conditional,573,242,2,2,Calm,1.0,Female,2,2,2,2
conditional,573,198,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,573,307,3,3,Happy,1.0,Female,3,3 4 6,3 4 6,3 4 6
conditional,573,289,2,4,Sad,0.0,Male,4,1 2 4,1 2 4,1 2 4
conditional,573,5,4,4,Sad,0.0,Male,4,2 4,2 4,2 4
conditional,573,80,7,7,Disgust,1.0,Female,7,5 7,5 7,5 7
conditional,573,188,8,8,Surprised,0.0,Male,8,3 6 8,3 8,3 6 8
conditional,573,321,8,8,Surprised,1.0,Female,8,3 8,3 8,8
conditional,573,23,8,8,Surprised,1.0,Female,8,3 8,3 8,3 8
conditional,573,319,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,573,148,2,2,Calm,1.0,Female,2,2,2 4,2
conditional,573,344,6,6,Fearful,1.0,Female,6,3 6,3 4 6,3 6
conditional,573,160,5,5,Angry,1.0,Female,5,5,5,5
conditional,573,82,4,6,Fearful,0.0,Male,4,3 4 6,3 4 6,3 4 6
conditional,573,305,8,8,Surprised,1.0,Female,8,3 8,8,8
conditional,573,219,5,7,Disgust,0.0,Male,7,7,7,5 7
conditional,573,177,2,3,Happy,1.0,Female,1,1 2 4,1 2 4,1 2 4
conditional,573,44,6,6,Fearful,0.0,Male,3,3 4 6,3 4 6,3 4 6
conditional,573,135,2,2,Calm,1.0,Female,2,1 2,2,2
conditional,573,168,5,5,Angry,1.0,Female,5,5,5,5
conditional,573,355,4,4,Sad,1.0,Female,4,2 4,2 4,2 4
conditional,574,318,6,6,Fearful,1.0,Female,6,3 6 8,3 6 8,3 6
conditional,574,141,7,7,Disgust,0.0,Male,7,7,7,2 4 7
conditional,574,289,4,4,Sad,0.0,Male,4,1 2 4,1 2 4,1 2 4
conditional,574,199,2,4,Sad,0.0,Male,4,2 4,2 4,1 2 4
conditional,574,268,2,2,Calm,0.0,Male,2,1 2,2,1 2
conditional,574,307,3,3,Happy,1.0,Female,3,3 4 6,3 4 6,3 4 6
conditional,574,19,2,3,Happy,0.0,Male,1,1 2,1 2 4,1 2 4
conditional,574,129,4,4,Sad,1.0,Female,2,2,2,2
conditional,574,103,4,2,Calm,0.0,Male,2,2,2,1 2
conditional,574,39,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,574,352,7,7,Disgust,1.0,Female,7,5 7,5 7,7
conditional,574,233,6,6,Fearful,1.0,Female,6,3 6,3 5 6,3 5 6
conditional,574,91,1,3,Happy,1.0,Female,1,1 2 3 4,1 2 4,1 2 4
conditional,574,188,8,8,Surprised,0.0,Male,8,3 6 8,3 8,3 6 8
conditional,574,26,5,5,Angry,0.0,Male,5,5,5,5
conditional,574,174,7,5,Angry,0.0,Male,5,5,5,5
conditional,574,242,2,2,Calm,1.0,Female,2,2,2,2
conditional,574,210,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,574,154,4,7,Disgust,0.0,Male,7,4 7,2 4 7,2 4 7
conditional,574,105,4,4,Sad,0.0,Male,4,3 4 6,3 4,3 4 6
conditional,574,130,3,8,Surprised,1.0,Female,8,3 8,8,8
conditional,574,223,4,4,Sad,1.0,Female,4,4,4,4
conditional,574,178,5,5,Angry,1.0,Female,5,5 8,1 5 8,5 8
conditional,574,319,1,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,574,97,8,8,Surprised,0.0,Male,8,1 3 6 8,1 3 8,1 3 8
conditional,574,173,8,6,Fearful,0.0,Male,8,3 5 6 8,3 6 8,3 6 8
conditional,574,47,7,7,Disgust,1.0,Female,7,5 7,7,7
conditional,574,1,4,6,Fearful,0.0,Male,4,2 4,2 4,1 2 4
conditional,574,84,5,3,Happy,1.0,Female,5,3 5,3 5 6,5
conditional,574,35,2,2,Calm,0.0,Male,2,2,2,1 2 4
conditional,574,76,7,7,Disgust,0.0,Male,7,5 7,7,5 7
conditional,574,202,4,4,Sad,0.0,Male,2,2 4,2 4,1 2 4
conditional,574,215,4,4,Sad,0.0,Male,4,3 4,3 4,3 4 6
conditional,574,298,8,8,Surprised,0.0,Male,8,1 3 8,1 3 8,1 3 8
conditional,574,316,5,5,Angry,1.0,Female,5,5,5,5
conditional,574,207,7,7,Disgust,0.0,Male,7,7,7,7
conditional,574,152,4,4,Sad,0.0,Male,4,4,4,2 4
conditional,574,111,2,2,Calm,0.0,Male,2,1 2,2,1 2
conditional,574,160,5,5,Angry,1.0,Female,5,5,5,5
conditional,574,37,6,6,Fearful,1.0,Female,6,3 5 6 8,3 6 8,3 6 8
conditional,574,245,5,5,Angry,1.0,Female,5,5,5,5
conditional,574,236,4,3,Happy,1.0,Female,3,3 4 6,3 4 6,3 4 6
conditional,574,197,7,7,Disgust,1.0,Female,7,7,7,7
conditional,574,257,2,2,Calm,1.0,Female,2,1 2,1 2,1 2
conditional,574,62,8,8,Surprised,1.0,Female,8,3 8,8,8
conditional,574,113,2,2,Calm,1.0,Female,2,2,2,2
conditional,574,328,8,8,Surprised,1.0,Female,1,1 2 8,1 2 8,1 2 8
conditional,574,194,6,6,Fearful,1.0,Female,6,3 5 6,3 5 6,3 5 6
conditional,574,267,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,574,299,8,6,Fearful,1.0,Female,8,3 6 8,3 6 8,3 6 8
conditional,575,15,2,4,Sad,1.0,Female,4,2 4,2 4 7,2 4
conditional,575,217,8,8,Surprised,1.0,Female,8,8,8,8
conditional,575,60,2,3,Happy,0.0,Male,1,1 2,1 2,1 2 4
conditional,575,244,4,3,Happy,1.0,Female,4,1 3 4 6,1 3 4,1 3 4
conditional,575,329,5,5,Angry,0.0,Male,5,5,5,5
conditional,575,122,5,5,Angry,1.0,Female,5,5,5,5
conditional,575,101,7,7,Disgust,0.0,Male,7,5 7,5 7,5 7
conditional,575,43,6,6,Fearful,0.0,Male,6,3 6,3 6,3 6 8
conditional,575,70,2,2,Calm,0.0,Male,2,2,2,1 2
conditional,575,21,7,7,Disgust,1.0,Female,7,7,7,7
conditional,575,268,2,2,Calm,0.0,Male,2,1 2,2,1 2
conditional,575,157,7,7,Disgust,1.0,Female,7,7,7,7
conditional,575,180,5,5,Angry,1.0,Female,5,5,5,5
conditional,575,199,4,4,Sad,0.0,Male,4,2 4,2 4,1 2 4
conditional,575,155,2,4,Sad,1.0,Female,2,2,2,2
conditional,575,243,2,2,Calm,0.0,Male,2,2,2,1 2
conditional,575,102,2,3,Happy,1.0,Female,1,1 2,1 2 4,1 2
conditional,575,210,2,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,575,237,5,5,Angry,1.0,Female,5,5,5,5
conditional,575,321,8,8,Surprised,1.0,Female,8,3 8,3 8,8
conditional,575,309,6,6,Fearful,0.0,Male,6,3 5 6 8,3 6 8,3 6 8
conditional,575,285,2,4,Sad,0.0,Male,4,2 4,2 4,2 4
conditional,575,290,6,3,Happy,1.0,Female,6,3 6,3 4 6,3 6
conditional,575,64,2,2,Calm,1.0,Female,2,2,2,2
conditional,575,267,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,575,219,7,7,Disgust,0.0,Male,7,7,7,5 7
conditional,575,262,2,3,Happy,0.0,Male,1,1 2,1 2 4,1 2 4
conditional,575,214,8,8,Surprised,0.0,Male,8,3 6 8,3 6 8,3 6 8
conditional,575,87,6,8,Surprised,0.0,Male,8,3 8,3 8,3 6 8
conditional,575,42,6,6,Fearful,0.0,Male,6,3 6,3 6,3 6 8
conditional,575,30,2,2,Calm,1.0,Female,2,2,2,2
conditional,575,197,7,7,Disgust,1.0,Female,7,7,7,7
conditional,575,174,5,5,Angry,0.0,Male,5,5,5,5
conditional,575,347,4,4,Sad,0.0,Male,4,1 2 3 4,1 2 4,1 2 4
conditional,575,123,2,2,Calm,0.0,Male,2,1 2,2,1 2
conditional,575,339,4,4,Sad,0.0,Male,2,2 4,2 4,1 2 4
conditional,575,274,3,6,Fearful,0.0,Male,3,3 4 6,3 4 6,3 4 6
conditional,575,8,2,8,Surprised,0.0,Male,4,1 2 4,1 2 4,1 2 4
conditional,575,143,7,7,Disgust,0.0,Male,7,7,7,7
conditional,575,239,8,8,Surprised,0.0,Male,8,3 8,3 8,3 8
conditional,575,238,8,8,Surprised,0.0,Male,8,3 8,8,3 8
conditional,575,153,2,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,575,313,5,5,Angry,0.0,Male,5,5,5,5
conditional,575,192,5,5,Angry,1.0,Female,5,5,5,5
conditional,575,144,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,575,331,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,575,352,7,7,Disgust,1.0,Female,7,5 7,5 7,7
conditional,575,75,5,5,Angry,0.0,Male,5,5,5,5
conditional,575,10,6,6,Fearful,1.0,Female,6,3 6 8,3 6 8,3 6
conditional,575,152,4,4,Sad,0.0,Male,4,4,4,2 4
conditional,576,218,1,3,Happy,0.0,Male,1,1 2,1 2 8,1 2 8
conditional,576,86,2,7,Disgust,1.0,Female,2,2,2,2
conditional,576,34,5,5,Angry,0.0,Male,5,5,5,5
conditional,576,70,2,2,Calm,0.0,Male,2,2,2,1 2
conditional,576,272,5,5,Angry,1.0,Female,5,5 8,5 8,5 8
conditional,576,222,8,8,Surprised,0.0,Male,8,3 8,3 8,1 3 8
conditional,576,2,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
conditional,576,33,8,8,Surprised,0.0,Male,8,3 8,3 8,3 8
conditional,576,45,7,7,Disgust,1.0,Female,7,7,7,7
conditional,576,226,4,4,Sad,0.0,Male,2,2,2,1 2 4
conditional,576,310,7,7,Disgust,1.0,Female,7,5 7,5 7,7
conditional,576,144,1,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,576,254,3,3,Happy,0.0,Male,1,1 2,1 2 4,1 2 4
conditional,576,290,3,3,Happy,1.0,Female,6,3 6,3 4 6,3 6
conditional,576,178,5,5,Angry,1.0,Female,5,5 8,1 5 8,5 8
conditional,576,337,1,8,Surprised,1.0,Female,1,1 3 8,1 3 8,1 3 8
conditional,576,110,6,6,Fearful,0.0,Male,6,3 4 6,3 4 6,3 4 6
conditional,576,201,5,5,Angry,0.0,Male,5,5,5,5
conditional,576,205,3,3,Happy,1.0,Female,1,1 3 4 8,1 3 8,1 3 8
conditional,576,285,4,4,Sad,0.0,Male,4,2 4,2 4,2 4
conditional,576,246,3,3,Happy,1.0,Female,1,1 3 4 8,1 3 4,1 3 4
conditional,576,103,2,2,Calm,0.0,Male,2,2,2,1 2
conditional,576,164,2,2,Calm,1.0,Female,2,1 2,1 2,2
conditional,576,5,6,4,Sad,0.0,Male,4,2 4,2 4,2 4
conditional,576,220,3,3,Happy,1.0,Female,1,1 2,1 2 4,1 2
conditional,576,51,8,8,Surprised,0.0,Male,1,1 3 8,1 3 8,1 3 8
conditional,576,23,8,8,Surprised,1.0,Female,8,3 8,3 8,3 8
conditional,576,305,8,8,Surprised,1.0,Female,8,3 8,8,8
conditional,576,94,5,5,Angry,1.0,Female,5,5,5,5
conditional,576,357,4,4,Sad,1.0,Female,4,2 4,4,4
conditional,576,343,7,5,Angry,1.0,Female,5,5,5,5
conditional,576,175,2,2,Calm,1.0,Female,2,1 2,1 2,1 2
conditional,576,30,2,2,Calm,1.0,Female,2,2,2,2
conditional,576,139,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
conditional,576,245,5,5,Angry,1.0,Female,5,5,5,5
conditional,576,59,6,6,Fearful,1.0,Female,6,3 4 6,3 4 6,3 4 6
conditional,576,97,8,8,Surprised,0.0,Male,8,1 3 6 8,1 3 8,1 3 8
conditional,576,300,4,4,Sad,1.0,Female,2,2 4,2 4,2 4
conditional,576,249,7,7,Disgust,0.0,Male,7,7,7,7
conditional,576,242,2,2,Calm,1.0,Female,2,2,2,2
conditional,576,44,6,6,Fearful,0.0,Male,3,3 4 6,3 4 6,3 4 6
conditional,576,57,2,2,Calm,0.0,Male,2,2,2,1 2
conditional,576,286,7,7,Disgust,0.0,Male,7,4 7,7,4 7
conditional,576,147,3,3,Happy,0.0,Male,1,1 2,1 2,1 2 4
conditional,576,215,6,4,Sad,0.0,Male,4,3 4,3 4,3 4 6
conditional,576,267,1,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,576,61,8,6,Fearful,0.0,Male,6,3 6 8,3 6 8,3 6 8
conditional,576,18,4,4,Sad,0.0,Male,2,1 2 4,1 2 4,1 2 4
conditional,576,234,5,5,Angry,1.0,Female,5,5,5,5
conditional,576,119,8,6,Fearful,0.0,Male,8,3 8,3 8,3 6 8
conditional,577,105,6,4,Sad,0.0,Male,4,3 4 6,3 4,3 4 6
conditional,577,37,6,6,Fearful,1.0,Female,6,3 5 6 8,3 6 8,3 6 8
conditional,577,19,1,3,Happy,0.0,Male,1,1 2,1 2 4,1 2 4
conditional,577,298,8,8,Surprised,0.0,Male,8,1 3 8,1 3 8,1 3 8
conditional,577,199,2,4,Sad,0.0,Male,4,2 4,2 4,1 2 4
conditional,577,352,7,7,Disgust,1.0,Female,7,5 7,5 7,7
conditional,577,233,6,6,Fearful,1.0,Female,6,3 6,3 5 6,3 5 6
conditional,577,194,6,6,Fearful,1.0,Female,6,3 5 6,3 5 6,3 5 6
conditional,577,113,2,2,Calm,1.0,Female,2,2,2,2
conditional,577,111,1,2,Calm,0.0,Male,2,1 2,2,1 2
conditional,577,76,5,7,Disgust,0.0,Male,7,5 7,7,5 7
conditional,577,47,7,7,Disgust,1.0,Female,7,5 7,7,7
conditional,577,141,2,7,Disgust,0.0,Male,7,7,7,2 4 7
conditional,577,129,2,4,Sad,1.0,Female,2,2,2,2
conditional,577,1,1,6,Fearful,0.0,Male,4,2 4,2 4,1 2 4
conditional,577,236,6,3,Happy,1.0,Female,3,3 4 6,3 4 6,3 4 6
conditional,577,97,3,8,Surprised,0.0,Male,8,1 3 6 8,1 3 8,1 3 8
conditional,577,202,1,4,Sad,0.0,Male,2,2 4,2 4,1 2 4
conditional,577,39,2,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,577,328,8,8,Surprised,1.0,Female,1,1 2 8,1 2 8,1 2 8
conditional,577,103,2,2,Calm,0.0,Male,2,2,2,1 2
conditional,577,210,2,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,577,289,3,4,Sad,0.0,Male,4,1 2 4,1 2 4,1 2 4
conditional,577,154,7,7,Disgust,0.0,Male,7,4 7,2 4 7,2 4 7
conditional,577,35,1,2,Calm,0.0,Male,2,2,2,1 2 4
conditional,577,188,6,8,Surprised,0.0,Male,8,3 6 8,3 8,3 6 8
conditional,577,318,6,6,Fearful,1.0,Female,6,3 6 8,3 6 8,3 6
conditional,577,130,8,8,Surprised,1.0,Female,8,3 8,8,8
conditional,577,197,7,7,Disgust,1.0,Female,7,7,7,7
conditional,577,207,7,7,Disgust,0.0,Male,7,7,7,7
conditional,577,257,2,2,Calm,1.0,Female,2,1 2,1 2,1 2
conditional,577,84,5,3,Happy,1.0,Female,5,3 5,3 5 6,5
conditional,577,26,5,5,Angry,0.0,Male,5,5,5,5
conditional,577,215,7,4,Sad,0.0,Male,4,3 4,3 4,3 4 6
conditional,577,91,1,3,Happy,1.0,Female,1,1 2 3 4,1 2 4,1 2 4
conditional,577,152,4,4,Sad,0.0,Male,4,4,4,2 4
conditional,577,307,3,3,Happy,1.0,Female,3,3 4 6,3 4 6,3 4 6
conditional,577,62,8,8,Surprised,1.0,Female,8,3 8,8,8
conditional,577,178,5,5,Angry,1.0,Female,5,5 8,1 5 8,5 8
conditional,577,173,8,6,Fearful,0.0,Male,8,3 5 6 8,3 6 8,3 6 8
conditional,577,299,6,6,Fearful,1.0,Female,8,3 6 8,3 6 8,3 6 8
conditional,577,319,2,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,577,242,2,2,Calm,1.0,Female,2,2,2,2
conditional,577,316,5,5,Angry,1.0,Female,5,5,5,5
conditional,577,268,2,2,Calm,0.0,Male,2,1 2,2,1 2
conditional,577,174,5,5,Angry,0.0,Male,5,5,5,5
conditional,577,223,4,4,Sad,1.0,Female,4,4,4,4
conditional,577,160,5,5,Angry,1.0,Female,5,5,5,5
conditional,577,267,1,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,577,245,5,5,Angry,1.0,Female,5,5,5,5
conditional,578,30,2,2,Calm,1.0,Female,2,2,2,2
conditional,578,164,2,2,Calm,1.0,Female,2,1 2,1 2,2
conditional,578,343,7,5,Angry,1.0,Female,5,5,5,5
conditional,578,34,8,5,Angry,0.0,Male,5,5,5,5
conditional,578,218,2,3,Happy,0.0,Male,1,1 2,1 2 8,1 2 8
conditional,578,59,6,6,Fearful,1.0,Female,6,3 4 6,3 4 6,3 4 6
conditional,578,285,4,4,Sad,0.0,Male,4,2 4,2 4,2 4
conditional,578,310,7,7,Disgust,1.0,Female,7,5 7,5 7,7
conditional,578,51,8,8,Surprised,0.0,Male,1,1 3 8,1 3 8,1 3 8
conditional,578,2,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
conditional,578,234,5,5,Angry,1.0,Female,5,5,5,5
conditional,578,267,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,578,337,8,8,Surprised,1.0,Female,1,1 3 8,1 3 8,1 3 8
conditional,578,242,2,2,Calm,1.0,Female,2,2,2,2
conditional,578,144,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,578,246,3,3,Happy,1.0,Female,1,1 3 4 8,1 3 4,1 3 4
conditional,578,205,7,3,Happy,1.0,Female,1,1 3 4 8,1 3 8,1 3 8
conditional,578,110,6,6,Fearful,0.0,Male,6,3 4 6,3 4 6,3 4 6
conditional,578,357,4,4,Sad,1.0,Female,4,2 4,4,4
conditional,578,290,6,3,Happy,1.0,Female,6,3 6,3 4 6,3 6
conditional,578,139,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
conditional,578,220,1,3,Happy,1.0,Female,1,1 2,1 2 4,1 2
conditional,578,147,2,3,Happy,0.0,Male,1,1 2,1 2,1 2 4
conditional,578,215,4,4,Sad,0.0,Male,4,3 4,3 4,3 4 6
conditional,578,33,8,8,Surprised,0.0,Male,8,3 8,3 8,3 8
conditional,578,18,4,4,Sad,0.0,Male,2,1 2 4,1 2 4,1 2 4
conditional,578,201,7,5,Angry,0.0,Male,5,5,5,5
conditional,578,103,1,2,Calm,0.0,Male,2,2,2,1 2
conditional,578,286,7,7,Disgust,0.0,Male,7,4 7,7,4 7
conditional,578,61,6,6,Fearful,0.0,Male,6,3 6 8,3 6 8,3 6 8
conditional,578,70,2,2,Calm,0.0,Male,2,2,2,1 2
conditional,578,300,2,4,Sad,1.0,Female,2,2 4,2 4,2 4
conditional,578,175,2,2,Calm,1.0,Female,2,1 2,1 2,1 2
conditional,578,249,7,7,Disgust,0.0,Male,7,7,7,7
conditional,578,222,8,8,Surprised,0.0,Male,8,3 8,3 8,1 3 8
conditional,578,226,4,4,Sad,0.0,Male,2,2,2,1 2 4
conditional,578,305,8,8,Surprised,1.0,Female,8,3 8,8,8
conditional,578,97,8,8,Surprised,0.0,Male,8,1 3 6 8,1 3 8,1 3 8
conditional,578,45,7,7,Disgust,1.0,Female,7,7,7,7
conditional,578,119,8,6,Fearful,0.0,Male,8,3 8,3 8,3 6 8
conditional,578,57,1,2,Calm,0.0,Male,2,2,2,1 2
conditional,578,254,3,3,Happy,0.0,Male,1,1 2,1 2 4,1 2 4
conditional,578,86,3,7,Disgust,1.0,Female,2,2,2,2
conditional,578,94,5,5,Angry,1.0,Female,5,5,5,5
conditional,578,245,5,5,Angry,1.0,Female,5,5,5,5
conditional,578,5,4,4,Sad,0.0,Male,4,2 4,2 4,2 4
conditional,578,23,8,8,Surprised,1.0,Female,8,3 8,3 8,3 8
conditional,578,272,5,5,Angry,1.0,Female,5,5 8,5 8,5 8
conditional,578,44,6,6,Fearful,0.0,Male,3,3 4 6,3 4 6,3 4 6
conditional,578,178,7,5,Angry,1.0,Female,5,5 8,1 5 8,5 8
conditional,579,238,5,8,Surprised,0.0,Male,8,3 8,8,3 8
conditional,579,122,5,5,Angry,1.0,Female,5,5,5,5
conditional,579,237,5,5,Angry,1.0,Female,5,5,5,5
conditional,579,155,2,4,Sad,1.0,Female,2,2,2,2
conditional,579,180,5,5,Angry,1.0,Female,5,5,5,5
conditional,579,244,3,3,Happy,1.0,Female,4,1 3 4 6,1 3 4,1 3 4
conditional,579,21,5,7,Disgust,1.0,Female,7,7,7,7
conditional,579,8,2,8,Surprised,0.0,Male,4,1 2 4,1 2 4,1 2 4
conditional,579,143,1,7,Disgust,0.0,Male,7,7,7,7
conditional,579,219,7,7,Disgust,0.0,Male,7,7,7,5 7
conditional,579,262,8,3,Happy,0.0,Male,1,1 2,1 2 4,1 2 4
conditional,579,239,5,8,Surprised,0.0,Male,8,3 8,3 8,3 8
conditional,579,192,6,5,Angry,1.0,Female,5,5,5,5
conditional,579,321,7,8,Surprised,1.0,Female,8,3 8,3 8,8
conditional,579,15,1,4,Sad,1.0,Female,4,2 4,2 4 7,2 4
conditional,579,290,6,3,Happy,1.0,Female,6,3 6,3 4 6,3 6
conditional,579,197,7,7,Disgust,1.0,Female,7,7,7,7
conditional,579,199,2,4,Sad,0.0,Male,4,2 4,2 4,1 2 4
conditional,579,214,3,8,Surprised,0.0,Male,8,3 6 8,3 6 8,3 6 8
conditional,579,329,5,5,Angry,0.0,Male,5,5,5,5
conditional,579,268,2,2,Calm,0.0,Male,2,1 2,2,1 2
conditional,579,153,2,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,579,42,6,6,Fearful,0.0,Male,6,3 6,3 6,3 6 8
conditional,579,285,4,4,Sad,0.0,Male,4,2 4,2 4,2 4
conditional,579,75,5,5,Angry,0.0,Male,5,5,5,5
conditional,579,101,7,7,Disgust,0.0,Male,7,5 7,5 7,5 7
conditional,579,123,2,2,Calm,0.0,Male,2,1 2,2,1 2
conditional,579,339,3,4,Sad,0.0,Male,2,2 4,2 4,1 2 4
conditional,579,144,1,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,579,102,2,3,Happy,1.0,Female,1,1 2,1 2 4,1 2
conditional,579,243,4,2,Calm,0.0,Male,2,2,2,1 2
conditional,579,157,7,7,Disgust,1.0,Female,7,7,7,7
conditional,579,309,6,6,Fearful,0.0,Male,6,3 5 6 8,3 6 8,3 6 8
conditional,579,30,7,2,Calm,1.0,Female,2,2,2,2
conditional,579,331,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,579,60,2,3,Happy,0.0,Male,1,1 2,1 2,1 2 4
conditional,579,70,2,2,Calm,0.0,Male,2,2,2,1 2
conditional,579,210,2,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,579,152,4,4,Sad,0.0,Male,4,4,4,2 4
conditional,579,217,8,8,Surprised,1.0,Female,8,8,8,8
conditional,579,352,7,7,Disgust,1.0,Female,7,5 7,5 7,7
conditional,579,87,8,8,Surprised,0.0,Male,8,3 8,3 8,3 6 8
conditional,579,274,4,6,Fearful,0.0,Male,3,3 4 6,3 4 6,3 4 6
conditional,579,267,1,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,579,313,5,5,Angry,0.0,Male,5,5,5,5
conditional,579,347,6,4,Sad,0.0,Male,4,1 2 3 4,1 2 4,1 2 4
conditional,579,43,6,6,Fearful,0.0,Male,6,3 6,3 6,3 6 8
conditional,579,64,2,2,Calm,1.0,Female,2,2,2,2
conditional,579,10,6,6,Fearful,1.0,Female,6,3 6 8,3 6 8,3 6
conditional,579,174,5,5,Angry,0.0,Male,5,5,5,5
conditional,580,329,5,5,Angry,0.0,Male,5,5,5,5
conditional,580,270,6,3,Happy,1.0,Female,3,3 6 8,3 6 8,3 6 8
conditional,580,80,7,7,Disgust,1.0,Female,7,5 7,5 7,5 7
conditional,580,331,2,1,Neutral,0.0,Male,2,1 2,1 2,1 2
conditional,580,73,8,8,Surprised,0.0,Male,3,3 6 8,3 6 8,3 6 8
conditional,580,185,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
conditional,580,262,2,3,Happy,0.0,Male,1,1 2,1 2 4,1 2 4
conditional,580,306,2,2,Calm,1.0,Female,2,2,2,2
conditional,580,290,6,3,Happy,1.0,Female,6,3 6,3 4 6,3 6
conditional,580,191,2,2,Calm,1.0,Female,2,2,2,2
conditional,580,188,8,8,Surprised,0.0,Male,8,3 6 8,3 8,3 6 8
conditional,580,105,6,4,Sad,0.0,Male,4,3 4 6,3 4,3 4 6
conditional,580,227,6,6,Fearful,1.0,Female,6,3 4 6,3 4 6,3 4 6
conditional,580,106,7,7,Disgust,0.0,Male,7,7,7,5 7
conditional,580,156,4,4,Sad,0.0,Male,4,4,4,2 3 4
conditional,580,269,1,4,Sad,1.0,Female,2,1 2,1 2,1 2
conditional,580,10,6,6,Fearful,1.0,Female,6,3 6 8,3 6 8,3 6
conditional,580,111,1,2,Calm,0.0,Male,2,1 2,2,1 2
conditional,580,88,7,7,Disgust,0.0,Male,5,5 7,5 7,5 7
conditional,580,124,8,8,Surprised,0.0,Male,8,3 8,3 8,3 8
conditional,580,246,1,3,Happy,1.0,Female,1,1 3 4 8,1 3 4,1 3 4
conditional,580,76,7,7,Disgust,0.0,Male,7,5 7,7,5 7
conditional,580,83,3,3,Happy,0.0,Male,3,3 4 6,3 4 6,3 4 6
conditional,580,164,2,2,Calm,1.0,Female,2,1 2,1 2,2
conditional,580,61,6,6,Fearful,0.0,Male,6,3 6 8,3 6 8,3 6 8
conditional,580,57,2,2,Calm,0.0,Male,2,2,2,1 2
conditional,580,93,8,8,Surprised,1.0,Female,8,3 8,3 8,8
conditional,580,276,1,8,Surprised,0.0,Male,8,1 3 8,1 3 8,1 3 8
conditional,580,289,2,4,Sad,0.0,Male,4,1 2 4,1 2 4,1 2 4
conditional,580,171,2,1,Neutral,1.0,Female,2,1 2,1 2,1 2
conditional,580,154,7,7,Disgust,0.0,Male,7,4 7,2 4 7,2 4 7
conditional,580,139,6,6,Fearful,1.0,Female,6,3 6,3 6,3 6
conditional,580,341,7,7,Disgust,1.0,Female,7,7,7,7
conditional,580,301,3,8,Surprised,1.0,Female,8,1 3 8,1 3 8,1 3 8
conditional,580,358,8,3,Happy,1.0,Female,6,3 6 8,3 6 8,3 6 8
conditional,580,115,5,5,Angry,0.0,Male,5,5,5,5
conditional,580,117,2,4,Sad,1.0,Female,2,2,2,2
conditional,580,296,1,2,Calm,0.0,Male,2,1 2,2,1 2
conditional,580,99,4,6,Fearful,0.0,Male,4,3 4,3 4,3 4 6
conditional,580,196,5,5,Angry,0.0,Male,5,5,5,5
conditional,580,100,8,8,Surprised,1.0,Female,8,3 8,3 8,8
conditional,580,5,4,4,Sad,0.0,Male,4,2 4,2 4,2 4
conditional,580,355,4,4,Sad,1.0,Female,4,2 4,2 4,2 4
conditional,580,77,2,2,Calm,1.0,Female,2,1 2,2,2
conditional,580,152,4,4,Sad,0.0,Male,4,4,4,2 4
conditional,580,197,7,7,Disgust,1.0,Female,7,7,7,7
