experiment,participant_id,prompt_idx,response,label,label_text,group,group_text,top1,avgk_set,conformal_marginal_set,conformal_conditional_set
conditional,378,1324,10,10,Horse Rider,3.0,Unknown,10,10,10,10
conditional,378,681,11,15,Repairman,1.0,Middle,15,11 15,11 15,11 15
conditional,378,359,19,16,Salesperson,3.0,Unknown,16,3 6 11 16,3 6 11 16,3 6 11 16
conditional,378,1397,1,1,Backpacker,0.0,Younger,16,1 16,1 9 11 16,1 16
conditional,378,299,4,4,Craftsman,1.0,Middle,16,1 11 16,1 11 15 16,1 11 15 16
conditional,378,325,11,5,Farmer,2.0,Older,11,5 11,5 11 16,4 5 11 16
conditional,378,315,2,2,Boatman,3.0,Unknown,2,2,1 2,2
conditional,378,1025,6,12,Officer,3.0,Unknown,18,6 12 13 18,6 12 13 18,6 12 13 18
conditional,378,30,15,11,Laborer,1.0,Middle,11,4 11 15,4 11 15,4 5 11 15
conditional,378,1113,2,2,Boatman,1.0,Middle,2,2 14,2 11 14 17,2 11 14 17
conditional,378,515,7,7,Guitarist,1.0,Middle,7,7,7,7
conditional,379,305,17,17,Singer,1.0,Middle,17,17,17,17
conditional,379,1257,16,16,Salesperson,1.0,Middle,16,5 11 16,4 5 11 16,4 5 11 16
conditional,379,998,17,17,Singer,0.0,Younger,17,17,11 17,17
conditional,379,708,5,5,Farmer,2.0,Older,11,5 11,4 5 11,2 4 5 11 16
conditional,379,267,5,5,Farmer,3.0,Unknown,11,5 11,1 5 11,1 5 11
conditional,379,455,5,11,Laborer,0.0,Younger,4,4 11 14,4 11 14,4 11
conditional,379,1044,16,15,Repairman,0.0,Younger,11,3 4 6 10 11 14 15 16 17,6 11 15 16,6 11 15 16
conditional,379,6,3,3,Computer User,0.0,Younger,3,1 3 10 11 14 15 16 17 18 19,1 3 11 17,1 3 11 17
conditional,379,664,2,2,Boatman,1.0,Middle,2,2 16,2 11 16,2 11 15 16
conditional,379,712,15,15,Repairman,1.0,Middle,11,11 15,1 4 11 15,1 4 11 15
conditional,379,1376,16,16,Salesperson,2.0,Older,16,16,11 16,3 4 6 11 16
conditional,379,81,2,4,Craftsman,1.0,Middle,11,2 5 6 11 13 15,2 6 11 15,2 6 11 15
conditional,379,1060,6,6,Guard,0.0,Younger,6,6,6,6
conditional,379,488,3,3,Computer User,1.0,Middle,16,3 6 16,2 3 6 16,2 3 6 16
conditional,379,276,14,14,Painter,0.0,Younger,14,11 14 16,11 14 16,14 16
conditional,379,1350,12,13,Motorcyclist,3.0,Unknown,12,6 12 13,3 6 12 13,3 6 12 13
conditional,379,459,2,2,Boatman,2.0,Older,2,2,2,2 6 14 15 16
conditional,379,312,9,9,Hairdresser,1.0,Middle,9,2 9 11 15,2 9 11 15,2 9 11 15
conditional,379,340,15,15,Repairman,3.0,Unknown,15,3 6 9 11 15 16,3 9 11 15,3 9 11 15
conditional,379,486,7,7,Guitarist,1.0,Middle,17,1 6 7 11 17,1 6 7 17,1 6 7 17
conditional,379,1377,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,379,957,14,14,Painter,1.0,Middle,14,9 11 14 16,9 11 14 16,9 11 14 16
conditional,379,811,6,12,Officer,1.0,Middle,6,6 10 11 15,6 10 11 15,6 10 11 15
conditional,379,113,19,19,Speaker,2.0,Older,3,3 5 10 11 12 19,3 10 12 19,3 10 11 12 19
conditional,379,1133,12,6,Guard,1.0,Middle,11,6 11,6 11 12 13,6 11 12 13
conditional,379,1196,20,20,Tennis Player,3.0,Unknown,20,20,20,20
conditional,379,158,4,4,Craftsman,1.0,Middle,11,4 5 11 16,4 5 11 16,4 5 11 16
conditional,379,387,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,379,544,16,11,Laborer,0.0,Younger,11,5 11 16,5 11 16,5 11 16
conditional,379,846,6,10,Horse Rider,3.0,Unknown,6,6,6,6
conditional,379,82,7,7,Guitarist,1.0,Middle,7,7,7,7
conditional,379,826,6,6,Guard,3.0,Unknown,6,6,6,6
conditional,379,306,14,14,Painter,1.0,Middle,14,11 14 16,4 11 14 16,4 11 14 16
conditional,379,419,17,19,Speaker,1.0,Middle,20,5 6 8 10 11 16 17 20,8 16 17 20,8 16 17 20
conditional,379,809,10,10,Horse Rider,1.0,Middle,10,5 8 10 12,5 8 10 12,5 8 10 12
conditional,379,1113,2,2,Boatman,1.0,Middle,2,2 14,2 11 14 17,2 11 14 17
conditional,379,718,13,12,Officer,0.0,Younger,12,2 6 12 13,2 6 12 13,2 6 12 13
conditional,379,1298,6,18,Skateboarder,1.0,Middle,18,13 16 18,6 13 16 18,6 13 16 18
conditional,379,714,16,16,Salesperson,3.0,Unknown,16,11 16,11 13 16,11 16
conditional,379,184,13,13,Motorcyclist,1.0,Middle,13,13,13,11 13
conditional,379,297,7,7,Guitarist,1.0,Middle,7,7,7,7 13
conditional,379,859,12,12,Officer,1.0,Middle,6,2 6 12,2 6 12 13,2 6 12 13
conditional,379,491,8,8,Gymnast,1.0,Middle,8,8,8,8
conditional,379,1190,3,3,Computer User,1.0,Middle,1,1 3 15 16,1 3 15 16,1 3 15 16
conditional,379,1276,9,9,Hairdresser,1.0,Middle,9,9,9 15,5 9 11 15
conditional,379,230,1,1,Backpacker,3.0,Unknown,1,1 16,1 6 14 16,1 6 14 16
conditional,379,89,19,19,Speaker,1.0,Middle,16,3 16,3 10 16 20,3 10 16 20
conditional,379,490,5,5,Farmer,0.0,Younger,5,5 11 16,5 11 16,5 11
conditional,379,403,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,379,501,18,18,Skateboarder,0.0,Younger,13,2 6 11 13 16 18,11 13 16 18,11 13 16 18
conditional,380,718,6,12,Officer,0.0,Younger,12,2 6 12 13,2 6 12 13,2 6 12 13
conditional,380,511,7,7,Guitarist,1.0,Middle,17,7 17,1 7 10 17,1 7 10 17
conditional,380,928,1,2,Boatman,2.0,Older,2,2,2,2 6 10 12
conditional,380,1193,5,5,Farmer,3.0,Unknown,11,5 11,5 11,5 11
conditional,380,1384,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,380,457,18,18,Skateboarder,0.0,Younger,18,18,18,18
conditional,380,1158,12,19,Speaker,1.0,Middle,6,6 12 19,6 12 19,6 10 12 19
conditional,380,390,10,10,Horse Rider,1.0,Middle,10,6 10 12,6 10 12,6 10 12
conditional,380,1134,3,3,Computer User,3.0,Unknown,3,1 3 16,1 3 11 16,1 3 11 16
conditional,380,988,11,11,Laborer,2.0,Older,11,11 15 16,11 14 15 16,2 11 14 15 16
conditional,380,407,5,5,Farmer,2.0,Older,5,4 5 11 15 16,5 11 15 16,4 5 11 15 16
conditional,380,1358,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
conditional,380,858,19,19,Speaker,1.0,Middle,19,3 6 10 11 12 17 19,6 11 17 19,6 11 17 19
conditional,380,624,15,15,Repairman,1.0,Middle,15,3 6 11 15,3 6 11 15,3 6 11 15
conditional,380,1324,10,10,Horse Rider,3.0,Unknown,10,10,10,10
conditional,380,565,1,11,Laborer,2.0,Older,14,1 2 11 14 15,1 2 11 14,1 2 11 14 15
conditional,380,215,15,14,Painter,1.0,Middle,11,11 14 15,4 11 14 15,4 11 14 15
conditional,380,348,6,12,Officer,0.0,Younger,16,6 11 12 13 16,6 11 12 16,6 11 12 16
conditional,380,93,16,16,Salesperson,3.0,Unknown,16,16,1 16,16
conditional,380,1136,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,380,1131,17,17,Singer,0.0,Younger,17,11 17,11 12 15 17,17
conditional,380,1074,1,1,Backpacker,3.0,Unknown,1,1,1 10 12,1 10
conditional,380,48,1,1,Backpacker,3.0,Unknown,1,1,1 2 11,1 2
conditional,380,1333,17,17,Singer,1.0,Middle,17,17,11 17,6 11 17
conditional,380,100,15,3,Computer User,3.0,Unknown,3,2 3 8 11 15 16 19,3 11 15 16,3 11 15 16
conditional,380,452,4,4,Craftsman,1.0,Middle,11,4 11 14 16,4 11 14 16,4 11 14 16
conditional,380,38,16,9,Hairdresser,2.0,Older,9,9,9,4 9 11 15
conditional,380,656,8,8,Gymnast,0.0,Younger,8,6 8,6 8 13 18,6 8
conditional,380,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
conditional,380,865,14,14,Painter,1.0,Middle,14,11 14 16,2 11 14 16,2 11 14 16
conditional,380,435,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,380,366,15,15,Repairman,1.0,Middle,15,11 15,11 15,4 11 15
conditional,380,413,20,20,Tennis Player,1.0,Middle,20,20,20,6 20
conditional,380,1077,13,13,Motorcyclist,1.0,Middle,13,13,13,13
conditional,380,738,4,4,Craftsman,1.0,Middle,11,4 11 16,4 11 16,4 11 16
conditional,380,363,18,18,Skateboarder,0.0,Younger,18,18,18,18
conditional,380,1122,3,3,Computer User,1.0,Middle,3,3 16 17 19,3 16 17 19,3 16 17 19
conditional,380,476,1,1,Backpacker,0.0,Younger,1,1,1,1
conditional,380,371,1,6,Guard,1.0,Middle,6,6 11 12,6 11 12 18,6 11 12 18
conditional,380,181,4,15,Repairman,1.0,Middle,11,4 11 15,4 11 15,4 11 15
conditional,380,460,16,16,Salesperson,1.0,Middle,16,11 16,6 11 14 16,6 11 14 16
conditional,380,429,9,9,Hairdresser,3.0,Unknown,9,1 3 9 14,1 3 9 14,1 3 9 14
conditional,380,1254,13,13,Motorcyclist,3.0,Unknown,16,2 13 16,2 11 13 16,2 11 13 16
conditional,380,1186,6,6,Guard,1.0,Middle,12,6 12 13,1 6 12 13,1 6 12 13
conditional,380,751,6,12,Officer,1.0,Middle,6,6 16,3 6 11 16,3 6 11 16
conditional,380,239,16,16,Salesperson,1.0,Middle,16,2 3 9 11 15 16,3 11 15 16,3 11 15 16
conditional,380,336,17,17,Singer,0.0,Younger,17,17,17,17
conditional,380,789,6,11,Laborer,1.0,Middle,6,6 11 15,6 11 15 18,6 11 15 18
conditional,380,616,5,5,Farmer,3.0,Unknown,5,5 11,5 11,5 11
conditional,380,22,2,2,Boatman,0.0,Younger,2,2,2,2
conditional,381,30,11,11,Laborer,1.0,Middle,11,4 11 15,4 11 15,4 5 11 15
conditional,381,96,16,1,Backpacker,1.0,Middle,16,16,11 16,11 14 15 16
conditional,381,643,10,10,Horse Rider,1.0,Middle,10,10,8 10,5 8 10 20
conditional,381,1334,17,17,Singer,1.0,Middle,17,17,17,11 17
conditional,381,744,18,18,Skateboarder,0.0,Younger,18,18,18,18
conditional,381,105,15,15,Repairman,3.0,Unknown,15,4 11 15 16,4 11 15 16,4 11 15 16
conditional,381,923,12,12,Officer,3.0,Unknown,6,6 11 16,6 11 12 16,6 11 12 16
conditional,381,843,14,14,Painter,2.0,Older,16,4 11 16,4 11 15 16,4 11 14 15 16
conditional,381,1303,13,13,Motorcyclist,3.0,Unknown,1,1 2 11 13 16,1 2 11 13,1 2 11 13
conditional,381,455,4,11,Laborer,0.0,Younger,4,4 11 14,4 11 14,4 11
conditional,381,751,6,12,Officer,1.0,Middle,6,6 16,3 6 11 16,3 6 11 16
conditional,381,1083,5,5,Farmer,2.0,Older,5,5 11 16,4 5 11 16,4 5 9 11 16
conditional,381,1055,13,13,Motorcyclist,1.0,Middle,13,13,13,13
conditional,381,908,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,381,517,14,14,Painter,0.0,Younger,14,11 14 15,11 14 15 16,11 14 15
conditional,381,369,9,9,Hairdresser,1.0,Middle,9,9,9,9
conditional,381,642,7,7,Guitarist,3.0,Unknown,7,7 17,7 17,7
conditional,381,654,11,4,Craftsman,3.0,Unknown,4,4 11,2 4 11 15,2 4 11 15
conditional,381,179,7,7,Guitarist,1.0,Middle,17,1 2 5 7 9 11 14 15 16 17,1 2 7 17,1 2 7 17
conditional,381,1263,8,8,Gymnast,1.0,Middle,8,8,8,8
conditional,381,850,3,3,Computer User,3.0,Unknown,16,11 16,3 11 15 16,3 11 15 16
conditional,381,349,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,381,730,1,3,Computer User,3.0,Unknown,1,1 2 11 16 17,1 2 11 16,1 2 11 16
conditional,381,460,16,16,Salesperson,1.0,Middle,16,11 16,6 11 14 16,6 11 14 16
conditional,381,1342,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,381,389,13,1,Backpacker,2.0,Older,13,13,13,1 2 13 16
conditional,381,1159,17,17,Singer,0.0,Younger,17,17,17,17
conditional,381,716,15,15,Repairman,0.0,Younger,15,15,15,15
conditional,381,495,16,16,Salesperson,2.0,Older,2,2 14 16,2 14 16,2 4 11 14 16
conditional,381,89,19,19,Speaker,1.0,Middle,16,3 16,3 10 16 20,3 10 16 20
conditional,381,469,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,381,138,18,18,Skateboarder,3.0,Unknown,18,18,18,18
conditional,381,522,8,4,Craftsman,0.0,Younger,8,1 2 4 6 8 11 15 16 20,2 8 11 16,2 8 11 16
conditional,381,353,14,14,Painter,1.0,Middle,14,11 14,11 14,4 11 14
conditional,381,983,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,381,407,5,5,Farmer,2.0,Older,5,4 5 11 15 16,5 11 15 16,4 5 11 15 16
conditional,381,1348,1,16,Salesperson,1.0,Middle,9,6 9 12,3 6 9 12,3 6 9 12
conditional,381,606,3,3,Computer User,3.0,Unknown,3,3 6 8 16,3 6 8 16,3 6 8 16
conditional,381,1389,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
conditional,381,942,1,2,Boatman,3.0,Unknown,2,1 2,1 2,1 2
conditional,381,1208,5,5,Farmer,1.0,Middle,1,1 11,1 5 11 16,1 5 11 16
conditional,381,499,1,1,Backpacker,0.0,Younger,1,1 6 16,1 6 10 16,1
conditional,381,260,1,2,Boatman,1.0,Middle,2,2 6,2 6,2 6
conditional,381,408,2,2,Boatman,3.0,Unknown,2,2,2,2
conditional,381,1374,6,6,Guard,1.0,Middle,6,6,6 15,6 15 16
conditional,381,1121,1,18,Skateboarder,3.0,Unknown,2,2 16 18,1 2 16 18,1 2 16 18
conditional,381,12,19,19,Speaker,1.0,Middle,12,1 8 10 12,1 8 10 12,1 8 10 12
conditional,381,956,6,6,Guard,1.0,Middle,6,6,6,6 20
conditional,381,167,17,17,Singer,0.0,Younger,17,17,11 17 19 20,17
conditional,381,371,6,6,Guard,1.0,Middle,6,6 11 12,6 11 12 18,6 11 12 18
conditional,382,661,8,8,Gymnast,0.0,Younger,8,8 18,8 18,8
conditional,382,165,13,13,Motorcyclist,1.0,Middle,2,1 2 13,1 2 13 19,1 2 13 19
conditional,382,226,2,2,Boatman,0.0,Younger,2,2,2,2
conditional,382,445,11,13,Motorcyclist,3.0,Unknown,11,11 16,11 16,11 16
conditional,382,348,12,12,Officer,0.0,Younger,16,6 11 12 13 16,6 11 12 16,6 11 12 16
conditional,382,350,18,18,Skateboarder,1.0,Middle,18,18,18,18
conditional,382,74,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,382,1115,19,19,Speaker,1.0,Middle,6,6 9 10 12 17 19,6 9 17 19,6 9 17 19
conditional,382,255,17,17,Singer,1.0,Middle,17,17,17,17
conditional,382,1094,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,382,336,17,17,Singer,0.0,Younger,17,17,17,17
conditional,382,120,10,10,Horse Rider,0.0,Younger,10,10,5 10 12 16,10
conditional,382,1136,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,382,1217,8,8,Gymnast,3.0,Unknown,8,8,8,8
conditional,382,147,1,1,Backpacker,1.0,Middle,1,1,1 11,1 3 11 16
conditional,382,39,15,9,Hairdresser,2.0,Older,9,4 9 15,4 9 15,4 6 9 15 16
conditional,382,410,6,11,Laborer,1.0,Middle,11,2 6 11 16,2 6 11 16,2 6 11 16
conditional,382,498,2,2,Boatman,1.0,Middle,2,2,2,2 11 16
conditional,382,1221,9,9,Hairdresser,1.0,Middle,9,4 9 16,4 9 11 16,4 9 11 16
conditional,382,1072,4,4,Craftsman,0.0,Younger,11,4 6 11 15 16,4 11 15 16,4 11 15 16
conditional,382,894,6,6,Guard,2.0,Older,15,6 15 16,4 6 15 16,4 6 11 15 16
conditional,382,697,5,5,Farmer,3.0,Unknown,5,5 11,5 11 12,5 11
conditional,382,824,14,14,Painter,3.0,Unknown,14,14,14,14
conditional,382,753,3,3,Computer User,1.0,Middle,11,1 11 18,1 3 11 18,1 3 11 18
conditional,382,1084,20,20,Tennis Player,3.0,Unknown,20,20,20,20
conditional,382,478,5,5,Farmer,3.0,Unknown,5,2 5 11,2 5 11,2 5 11
conditional,382,206,5,11,Laborer,1.0,Middle,5,5 11,5 11 16,5 11 16
conditional,382,381,1,1,Backpacker,0.0,Younger,16,1 3 6 11 15 16,1 6 11 16,1 6 11 16
conditional,382,103,9,9,Hairdresser,1.0,Middle,9,9,9 11,9 11 16
conditional,382,1171,1,18,Skateboarder,0.0,Younger,1,1 16 18,1 16 18,1
conditional,382,683,12,12,Officer,3.0,Unknown,6,6 12 13 16,6 12 13 16,6 12 13 16
conditional,382,215,11,14,Painter,1.0,Middle,11,11 14 15,4 11 14 15,4 11 14 15
conditional,382,433,11,15,Repairman,1.0,Middle,15,11 13 15,11 13 15 17,11 13 15 17
conditional,382,1367,11,4,Craftsman,1.0,Middle,11,11 16,5 11 16,2 5 11 16
conditional,382,339,17,17,Singer,1.0,Middle,17,17,17,10 11 17 20
conditional,382,272,16,16,Salesperson,2.0,Older,16,11 16,11 16,5 6 11 16
conditional,382,288,18,14,Painter,1.0,Middle,14,11 14,11 14 15 18,11 14 15 18
conditional,382,459,2,2,Boatman,2.0,Older,2,2,2,2 6 14 15 16
conditional,382,859,12,12,Officer,1.0,Middle,6,2 6 12,2 6 12 13,2 6 12 13
conditional,382,440,11,6,Guard,1.0,Middle,6,6 12,6 12,6 11 12 15
conditional,382,915,15,15,Repairman,1.0,Middle,11,11 15,11 15,11 15
conditional,382,69,19,19,Speaker,1.0,Middle,17,9 16 17 20,9 16 17 20,9 16 17 20
conditional,382,992,7,7,Guitarist,2.0,Older,7,7,7,7 11 16 17 18
conditional,382,924,6,6,Guard,0.0,Younger,6,6 15,6 15,6
conditional,382,287,3,3,Computer User,3.0,Unknown,16,3 5 16,3 5 10 16,3 5 10 16
conditional,382,1049,3,3,Computer User,3.0,Unknown,2,2 3 16,2 3 11 16,2 3 16
conditional,382,1286,7,7,Guitarist,3.0,Unknown,7,7,7,7
conditional,382,1236,7,7,Guitarist,1.0,Middle,11,1 2 5 7 11 16 17 20,1 2 11 20,1 2 11 20
conditional,382,898,13,13,Motorcyclist,1.0,Middle,13,2 11 13 16,2 11 13 16,2 11 13 16
conditional,382,1316,2,16,Salesperson,1.0,Middle,2,1 2 11 14,1 2 11 14,1 2 11 14
conditional,383,712,15,15,Repairman,1.0,Middle,11,11 15,1 4 11 15,1 4 11 15
conditional,383,1348,16,16,Salesperson,1.0,Middle,9,6 9 12,3 6 9 12,3 6 9 12
conditional,383,325,5,5,Farmer,2.0,Older,11,5 11,5 11 16,4 5 11 16
conditional,383,225,6,10,Horse Rider,0.0,Younger,6,6,6 10,6
conditional,383,700,1,1,Backpacker,3.0,Unknown,1,1 2 6 14,1 2 6 14,1 2 6 14
conditional,383,963,13,13,Motorcyclist,0.0,Younger,13,13 15,9 13 15 16,13
conditional,383,1295,3,3,Computer User,3.0,Unknown,3,3 16 19,3 15 16 19,3 16 19
conditional,383,1153,19,19,Speaker,1.0,Middle,10,3 5 6 10 11 12 13 16 17 19,5 6 10 12,5 6 10 12
conditional,383,515,7,7,Guitarist,1.0,Middle,7,7,7,7
conditional,383,1293,18,18,Skateboarder,3.0,Unknown,18,18,18,18
conditional,383,135,19,19,Speaker,3.0,Unknown,16,6 10 12 16 17 19 20,6 16 17 19,6 16 17 19
conditional,383,848,16,16,Salesperson,1.0,Middle,16,16,11 16,11 16
conditional,383,1046,20,20,Tennis Player,0.0,Younger,20,20,20,20
conditional,383,956,6,6,Guard,1.0,Middle,6,6,6,6 20
conditional,383,505,20,20,Tennis Player,0.0,Younger,20,20,20,20
conditional,383,570,14,14,Painter,2.0,Older,14,14 16,14 16,4 11 14 15 16
conditional,383,455,4,11,Laborer,0.0,Younger,4,4 11 14,4 11 14,4 11
conditional,383,145,2,2,Boatman,1.0,Middle,2,2,2,2
conditional,383,37,13,13,Motorcyclist,1.0,Middle,13,13,13,13
conditional,383,1113,2,2,Boatman,1.0,Middle,2,2 14,2 11 14 17,2 11 14 17
conditional,383,1168,7,7,Guitarist,3.0,Unknown,7,7,7,7
conditional,383,801,8,8,Gymnast,1.0,Middle,8,8,8,8
conditional,383,1226,9,9,Hairdresser,1.0,Middle,9,9,9,9
conditional,383,299,1,4,Craftsman,1.0,Middle,16,1 11 16,1 11 15 16,1 11 15 16
conditional,383,680,18,18,Skateboarder,0.0,Younger,18,6 8 18 20,6 8 18 20,6 8 18 20
conditional,383,1025,6,12,Officer,3.0,Unknown,18,6 12 13 18,6 12 13 18,6 12 13 18
conditional,383,32,17,17,Singer,0.0,Younger,17,17,17,17
conditional,383,166,14,14,Painter,0.0,Younger,14,11 14 16,1 11 14 16,14 16
conditional,383,1331,1,1,Backpacker,1.0,Middle,1,1 5 11 16,1 5 11 16,1 5 11 16
conditional,383,1324,10,10,Horse Rider,3.0,Unknown,10,10,10,10
conditional,383,1397,16,1,Backpacker,0.0,Younger,16,1 16,1 9 11 16,1 16
conditional,383,30,4,11,Laborer,1.0,Middle,11,4 11 15,4 11 15,4 5 11 15
conditional,383,432,18,18,Skateboarder,0.0,Younger,18,18,18,18
conditional,383,331,6,6,Guard,0.0,Younger,6,6 15,6 15,6
conditional,383,426,5,5,Farmer,2.0,Older,5,5 11,5 11,1 2 5 11 16
conditional,383,710,6,6,Guard,1.0,Middle,6,6,6,6
conditional,383,1183,19,9,Hairdresser,2.0,Older,9,9,9,4 9 11 15 16
conditional,383,1353,17,17,Singer,0.0,Younger,17,17,17,17
conditional,383,920,6,12,Officer,1.0,Middle,6,6 12 13 16,6 12 13 16,6 12 13 16
conditional,383,506,8,8,Gymnast,1.0,Middle,8,8,8,8
conditional,383,315,2,2,Boatman,3.0,Unknown,2,2,1 2,2
conditional,383,105,15,15,Repairman,3.0,Unknown,15,4 11 15 16,4 11 15 16,4 11 15 16
conditional,383,431,6,12,Officer,1.0,Middle,6,6 10 11 13 15 16,6 11 15 16,6 11 15 16
conditional,383,359,16,16,Salesperson,3.0,Unknown,16,3 6 11 16,3 6 11 16,3 6 11 16
conditional,383,1256,9,9,Hairdresser,1.0,Middle,9,9 15,4 9 15,4 9 11 15
conditional,383,585,14,14,Painter,0.0,Younger,16,11 14 16,2 11 14 16,11 14 16
conditional,383,464,7,7,Guitarist,1.0,Middle,7,7 11 17,2 7 11 17,2 7 11 17
conditional,383,681,4,15,Repairman,1.0,Middle,15,11 15,11 15,11 15
conditional,383,621,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,383,591,11,11,Laborer,1.0,Middle,16,6 11 13 15 16 17,6 13 15 16,6 13 15 16
conditional,384,1112,20,20,Tennis Player,0.0,Younger,20,20,20,20
conditional,384,56,6,6,Guard,1.0,Middle,2,2 6 12,2 6 12,2 6 12
conditional,384,736,5,5,Farmer,2.0,Older,5,5 11,5 11,1 4 5 11 16
conditional,384,441,13,13,Motorcyclist,3.0,Unknown,13,13,13,13
conditional,384,410,6,11,Laborer,1.0,Middle,11,2 6 11 16,2 6 11 16,2 6 11 16
conditional,384,717,20,20,Tennis Player,1.0,Middle,20,20,20,20
conditional,384,901,12,12,Officer,3.0,Unknown,6,6 11 12 13,6 11 12 13,6 11 12 13
conditional,384,768,16,16,Salesperson,2.0,Older,16,2 16,2 16 18 20,2 4 16 18 20
conditional,384,880,9,9,Hairdresser,1.0,Middle,9,9,9,9 11
conditional,384,288,14,14,Painter,1.0,Middle,14,11 14,11 14 15 18,11 14 15 18
conditional,384,977,2,2,Boatman,1.0,Middle,2,2,2 16,2 11 16
conditional,384,247,6,6,Guard,1.0,Middle,6,6,6,6
conditional,384,1034,17,17,Singer,0.0,Younger,17,17,17,17
conditional,384,1368,10,10,Horse Rider,1.0,Middle,10,10,8 10,8 10 12
conditional,384,338,16,16,Salesperson,1.0,Middle,16,11 16,11 16,11 16
conditional,384,918,11,11,Laborer,3.0,Unknown,11,11 15,4 11 14 15,11 14 15
conditional,384,1116,19,19,Speaker,1.0,Middle,9,3 8 9 16 17 19,3 9 17 19,3 9 17 19
conditional,384,1294,8,8,Gymnast,0.0,Younger,8,1 6 8 14,1 6 8 14,8
conditional,384,61,9,9,Hairdresser,1.0,Middle,9,9 15,9 15,4 9 11 15
conditional,384,1267,17,17,Singer,1.0,Middle,16,11 16 17,11 15 16 17,11 15 16 17
conditional,384,671,8,8,Gymnast,0.0,Younger,8,8,8,8
conditional,384,626,2,2,Boatman,1.0,Middle,2,2,2,2
conditional,384,971,3,5,Farmer,1.0,Middle,3,3 5 6 8 9 11 16 17,3 6 9 11,3 6 9 11
conditional,384,458,18,18,Skateboarder,0.0,Younger,18,18,18,18
conditional,384,567,1,1,Backpacker,1.0,Middle,1,1 5,1 5 11 16,1 5 11 16
conditional,384,1278,3,3,Computer User,3.0,Unknown,11,3 6 11 14 15 16,3 6 11 14,3 6 11 14
conditional,384,1067,3,3,Computer User,3.0,Unknown,3,3,3,3
conditional,384,756,3,3,Computer User,1.0,Middle,3,1 3 11 16,1 3 11 16,1 3 11 16
conditional,384,352,17,17,Singer,1.0,Middle,17,17,17,17
conditional,384,785,18,18,Skateboarder,1.0,Middle,18,18,18,18
conditional,384,557,6,1,Backpacker,1.0,Middle,3,3 6 16 18 19 20,3 6 16 19,3 6 16 19
conditional,384,649,13,13,Motorcyclist,1.0,Middle,13,13,13,13
conditional,384,553,2,13,Motorcyclist,0.0,Younger,2,2,2 16,2
conditional,384,1266,2,2,Boatman,0.0,Younger,2,2,2,2
conditional,384,1262,4,4,Craftsman,3.0,Unknown,16,4 11 16,4 9 11 16,4 9 11 16
conditional,384,855,14,14,Painter,1.0,Middle,15,11 15,11 14 15,11 14 15
conditional,384,291,6,12,Officer,3.0,Unknown,6,6,6,6
conditional,384,70,15,15,Repairman,2.0,Older,15,4 11 15,4 11 15,4 9 11 15
conditional,384,1199,1,1,Backpacker,0.0,Younger,1,1 3 6 8 10 12 18,1 8 12 18,1 8 12 18
conditional,384,12,19,19,Speaker,1.0,Middle,12,1 8 10 12,1 8 10 12,1 8 10 12
conditional,384,1177,7,7,Guitarist,1.0,Middle,7,3 4 7 11 15 16 17 19,3 7 16 19,3 7 16 19
conditional,384,976,10,10,Horse Rider,3.0,Unknown,10,10,1 2 5 10,2 5 10
conditional,384,605,18,18,Skateboarder,0.0,Younger,18,18,18,18
conditional,384,311,9,9,Hairdresser,0.0,Younger,9,9,2 9 11,9
conditional,384,140,15,15,Repairman,1.0,Middle,15,15,15,15
conditional,384,121,16,16,Salesperson,1.0,Middle,16,16,1 11 15 16,1 11 15 16
conditional,384,1214,10,10,Horse Rider,1.0,Middle,6,6 10 12 13,6 10 12 13,6 10 12 13
conditional,384,308,12,6,Guard,2.0,Older,11,6 11 12,6 11 12 15,6 11 12 15 16
conditional,384,128,20,19,Speaker,0.0,Younger,20,20,20,20
conditional,384,1230,15,4,Craftsman,3.0,Unknown,11,4 11 14 15,4 11 14 15,4 11 14 15
conditional,385,373,14,14,Painter,1.0,Middle,14,14,14,14
conditional,385,749,12,12,Officer,2.0,Older,12,6 11 12 13 15,6 11 12 15,6 11 12 13 15
conditional,385,1198,9,9,Hairdresser,1.0,Middle,9,4 9 14 16,4 9 14 16,4 9 14 16
conditional,385,1328,5,5,Farmer,0.0,Younger,11,5 11,5 11,5 11
conditional,385,943,10,10,Horse Rider,1.0,Middle,10,10,10,8 10
